DDInterID,Smile
DDInter1138,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)CC[C@]12C
DDInter1139,CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1
DDInter1140,OC(C1CCCCN1)C1=CC(=NC2=C1C=CC=C2C(F)(F)F)C(F)(F)F
DDInter1141,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C=C(C)C2=CC(=O)CC[C@]12C
DDInter1142,COC1=CC2=C(NC=C2CCNC(C)=O)C=C1
DDInter1143,CN1C(C(=O)NC2=NC=C(C)S2)=C(O)C2=C(C=CC=C2)S1(=O)=O
DDInter1144,N[C@@H](CC1=CC=C(C=C1)N(CCCl)CCCl)C(O)=O
DDInter1145,None
DDInter1146,CC12CC3CC(C)(C1)CC(N)(C3)C2
DDInter1147,None
DDInter1148,None
DDInter1149,C[N+]1(C)CCCC(C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
DDInter1150,CCOC(=O)C1(CCN(C)CC1)C1=CC=CC=C1
DDInter1151,CNC(C)(C)CC1=CC=CC=C1
DDInter1152,CCC1(NC(=O)N(C)C1=O)C1=CC=CC=C1
DDInter1153,CN1CCCCC1C(=O)NC1=C(C)C=CC=C1C
DDInter1154,CCCC(C)(COC(N)=O)COC(N)=O
DDInter1155,COC1=CC=C(CN(CCN(C)C)C2=NC=CC=C2)C=C1
DDInter1156,S=C1N=CNC2=C1NC=N2
DDInter1157,[H][C@]1([C@@H](C)O)C(=O)N2C(C(O)=O)=C(S[C@@H]3CN[C@@H](C3)C(=O)N(C)C)[C@H](C)[C@]12[H]
DDInter1158,NC1=CC(C(O)=O)=C(O)C=C1
DDInter1159,CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2
DDInter1160,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC)C=C3
DDInter1161,CN[C@@H](C)CC1=CC=CC=C1
DDInter1162,C[C@H](N)[C@H](O)C1=CC(O)=CC=C1
DDInter1163,CC1=CC(OCC2CNC(=O)O2)=CC(C)=C1
DDInter1164,CN(C)C(=N)NC(N)=N
DDInter1165,CC(C[N+](C)(C)C)OC(C)=O
DDInter1166,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1
DDInter1167,CN1N=C(S\C1=N\C(C)=O)S(N)(=O)=O
DDInter1168,CN1CCC(CN2C3=CC=CC=C3SC3=CC=CC=C23)C1
DDInter1169,C1N2CN3CN1CN(C2)C3
DDInter1170,CN1C=CNC1=S
DDInter1171,CSCC[C@H](N)C(O)=O
DDInter1172,COC1=C(OCC(O)COC(N)=O)C=CC=C1
DDInter1173,CCC#CC(C)C1(CC=C)C(=O)NC(=O)N(C)C1=O
DDInter1174,CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C=C1)C(=O)N[C@@H](CCC(O)=O)C(O)=O
DDInter1175,COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1
DDInter1176,COC1=CC(C(O)C(C)N)=C(OC)C=C1
DDInter1177,COC1=C2OC(=O)C=CC2=CC2=C1OC=C2
DDInter1178,COC1=C2OC(=O)C=CC2=CC2=C1OC=C2
DDInter1179,COC(F)(F)C(Cl)Cl
DDInter1180,C[N+]1(C)[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
DDInter1181,CN1C(=O)CC(C)(C1=O)C1=CC=CC=C1
DDInter1182,COC(=O)CCC(=O)CN
DDInter1183,COC(=O)C1=CC=CC=C1O
DDInter1184,None
DDInter1185,C[C@](N)(CC1=CC=C(O)C(O)=C1)C(O)=O
DDInter1186,[Cl-].CN(C)C1=CC2=[S+]C3=C(C=CC(=C3)N(C)C)N=C2C=C1
DDInter1187,[H][C@@]12CC3=CNC4=CC=CC(=C34)C1=C[C@H](CN2C)C(=O)N[C@@H](CC)CO
DDInter1188,C[N@+]1(CC2CC2)CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@]2(O)CCC4=O)=C35
DDInter1189,COC(=O)C(C1CCCCN1)C1=CC=CC=C1
DDInter1190,CCC1(C(=O)NC(=O)N(C)C1=O)C1=CC=CC=C1
DDInter1191,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C
DDInter1192,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])C[C@H](C)C2=CC(=O)C=C[C@]12C
DDInter1193,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
DDInter1194,[H][C@@]12CC3=CN(C)C4=C3C(=CC=C4)C1=C[C@H](CN2C)C(=O)NC(CC)CO
DDInter1195,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OC)C=CC=C1OC)C(O)=O
DDInter1196,CC(C)NCC(O)COC1=C(C)C(C)=C(OC(C)=O)C(C)=C1
DDInter1197,CCN(CC)CCNC(=O)C1=CC(Cl)=C(N)C=C1OC
DDInter1198,[H][C@@]12CC3=CC=C(OC4=C5C(CC[N+](C)(C)[C@]5([H])CC5=CC(OC6=C(OC)C=C(CC[N+]1(C)C)C2=C6)=C(OC)C=C5)=CC(OC)=C4OC)C=C3
DDInter1199,CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O
DDInter1200,COCCC1=CC=C(OCC(O)CNC(C)C)C=C1
DDInter1201,None
DDInter1202,CC1=NC=C(N1CCO)[N+]([O-])=O
DDInter1203,CC1=NC=C(N1CCO)[N+]([O-])=O
DDInter1204,CC(C)(C(=O)C1=CN=CC=C1)C1=CC=CN=C1
DDInter1205,C[C@](N)(CC1=CC=C(O)C=C1)C(O)=O
DDInter1206,CC(N)COC1=C(C)C=CC=C1C
DDInter1207,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(C1=O)S(C)(=O)=O)C1=CC=CC=C1)C(O)=O
DDInter1208,CCCCCOC1=CC=C(C=C1)C1=CC(=NO1)C1=CC=C(C=C1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@@H]2[C@@H](O)[C@@H](C)CN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC(OS(O)(=O)=O)=C(O)C=C1)[C@H](O)CC(N)=O
DDInter1209,ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1
DDInter1210,ClC1=CC(Cl)=C(COC(CN2C=CN=C2)C2=C(Cl)C=C(Cl)C=C2)C=C1
DDInter1211,None
DDInter1212,CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12
DDInter1213,COC1=CC(C(O)CNC(=O)CN)=C(OC)C=C1
DDInter1214,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)N1C3=C(C=CC=C3)C3=C1C1=C(C4=C(C=CC=C4)N21)C1=C3CNC1=O)N(C)C(=O)C1=CC=CC=C1
DDInter1215,[H][C@@]12CC[C@@](O)(C#CC)[C@@]1(C)C[C@H](C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H]
DDInter1216,OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O
DDInter1217,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
DDInter1218,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
DDInter1219,None
DDInter1220,CCN(CC)C(=O)C1(CC1CN)C1=CC=CC=C1
DDInter1221,CC1=C(C=C(C#N)C(=O)N1)C1=CC=NC=C1
DDInter1222,CCCCCCCCCCCCCCCCOP([O-])(=O)OCC[N+](C)(C)C
DDInter1223,None
DDInter1224,[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2
DDInter1225,[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2
DDInter1226,NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1
DDInter1227,NC1=CC(=NC(N)=[N+]1[O-])N1CCCCC1
DDInter1228,COCCO[C@@H]1[C@H](O)[C@@H](COP(S)(=O)O[C@@H]2[C@@H](COP(S)(=O)O[C@@H]3[C@@H](COP(S)(=O)O[C@@H]4[C@@H](COP(S)(=O)O[C@@H]5[C@@H](COP(S)(=O)O[C@H]6C[C@@H](O[C@@H]6COP(S)(=O)O[C@H]6C[C@@H](O[C@@H]6COP(S)(=O)O[C@H]6C[C@@H](O[C@@H]6COP(S)(=O)O[C@H]6C[C@@H](O[C@@H]6COP(S)(=O)O[C@H]6C[C@@H](O[C@@H]6COP(S)(=O)O[C@H]6C[C@@H](O[C@@H]6COP(S)(=O)O[C@H]6C[C@@H](O[C@@H]6COP(S)(=O)O[C@H]6C[C@@H](O[C@@H]6COP(S)(=O)O[C@H]6C[C@@H](O[C@@H]6COP(S)(=O)O[C@H]6C[C@@H](O[C@@H]6COP(S)(=O)O[C@@H]6[C@@H](COP(S)(=O)O[C@@H]7[C@@H](COP(S)(=O)O[C@@H]8[C@@H](COP(S)(=O)O[C@@H]9[C@@H](COP(S)(=O)O[C@@H]%10[C@@H](CO)O[C@H]([C@@H]%10OCCOC)N%10C=NC%11=C%10N=C(N)NC%11=O)O[C@H]([C@@H]9OCCOC)N9C=C(C)C(N)=NC9=O)O[C@H]([C@@H]8OCCOC)N8C=C(C)C(N)=NC8=O)O[C@H]([C@@H]7OCCOC)N7C=C(C)C(=O)NC7=O)O[C@H]([C@@H]6OCCOC)N6C=C(C)C(N)=NC6=O)N6C=NC7=C6N=CN=C7N)N6C=NC7=C6N=C(N)NC7=O)N6C=C(C)C(=O)NC6=O)N6C=C(C)C(N)=NC6=O)N6C=C(C)C(=O)NC6=O)N6C=NC7=C6N=C(N)NC7=O)N6C=C(C)C(N)=NC6=O)N6C=C(C)C(=O)NC6=O)N6C=C(C)C(=O)NC6=O)N6C=C(C)C(N)=NC6=O)O[C@H]([C@@H]5OCCOC)N5C=NC6=C5N=C
DDInter1229,NC1=NC(CC(=O)NC2=CC=C(CCNC[C@H](O)C3=CC=CC=C3)C=C2)=CS1
DDInter1230,CN1CCN2C(C1)C1=CC=CC=C1CC1=C2N=CC=C1
DDInter1231,CCCCC(C)(O)C\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC
DDInter1232,[H][C@]12CN3C4=C([C@@H](COC(N)=O)[C@@]3(OC)[C@@]1([H])N2)C(=O)C(N)=C(C)C4=O
DDInter1233,ClC(Cl)C(C1=CC=C(Cl)C=C1)C1=CC=CC=C1Cl
DDInter1234,OCCNCCNC1=CC=C(NCCNCCO)C2=C1C(=O)C1=C(C(O)=CC=C1O)C2=O
DDInter1235,COC1=CC(C[C@@H]2C3=CC(OC)=C(OC)C=C3CC[N+]2(C)CCCOC(=O)CC\C=C\CCC(=O)OCCC[N+]2(C)CCC3=CC(OC)=C(OC)C=C3[C@H]2CC2=CC(OC)=C(OC)C(OC)=C2)=CC(OC)=C1OC
DDInter1236,NC(=O)CS(=O)C(C1=CC=CC=C1)C1=CC=CC=C1
DDInter1237,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O
DDInter1238,None
DDInter1239,CCC1=C(C)NC2=C1C(=O)C(CN1CCOCC1)CC2
DDInter1240,COC(=O)\C=C\C(O)=O
DDInter1241,[K+].OP(O)([O-])=O
DDInter1242,OC(=O)CC1(CC1)CS[C@H](CCC1=CC=CC=C1C(O)(C)C)C1=CC=CC(\C=C\C2=NC3=C(C=CC(Cl)=C3)C=C2)=C1
DDInter1243,CCOC(=O)NC1=CC2=C(SC3=CC=CC=C3N2C(=O)CCN2CCOCC2)C=C1
DDInter1244,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
DDInter1245,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1([H])C=C[C@@H]2O
DDInter1246,None
DDInter1247,[H][C@]12CN(C[C@@]1([H])NCCC2)C1=C(F)C=C2C(=O)C(=CN(C3CC3)C2=C1OC)C(O)=O
DDInter1248,None
DDInter1249,C[C@H](O)[C@H](C)[C@@H]1O[C@H]1C[C@H]1CO[C@@H](C\C(C)=C\C(=O)OCCCCCCCCC(O)=O)[C@H](O)[C@@H]1O
DDInter1250,None
DDInter1251,COC1=C(C\C=C(/C)CCC(=O)OCCN2CCOCC2)C(O)=C2C(=O)OCC2=C1C
DDInter1252,COC1=C(C\C=C(/C)CCC(O)=O)C(O)=C2C(=O)OCC2=C1C
DDInter1253,[H][C@@]12CC(=O)CC[C@@]1([H])C(C)(C)OC1=CC(=CC(O)=C21)C(C)(C)CCCCCC
DDInter1254,COC1=CC2=C(C=C1)C=C(CCC(C)=O)C=C2
DDInter1255,CC(C)(C)NCC(O)COC1=CC=CC2=C1C[C@H](O)[C@H](O)C2
DDInter1256,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(OCC)C=CC2=CC=CC=C12)C(O)=O
DDInter1257,O[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC2CCC2)[C@H]1O5
DDInter1258,[H][C@@]12OC3=C4C(C[C@@]5([H])N(CC6CC6)CC[C@@]14[C@@]5(O)CC(C(=O)NC(C)(C)C1=NC(=NO1)C1=CC=CC=C1)=C2O)=CC=C3O
DDInter1259,CCN1C=C(C(O)=O)C(=O)C2=C1N=C(C)C=C2
DDInter1260,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=C
DDInter1261,COCCOCCOCCOCCOCCOCCOCCO[C@H]1CC[C@@]2(O)[C@H]3CC4=CC=C(O)C5=C4[C@@]2(CCN3CC=C)[C@H]1O5
DDInter1262,OC1=CC=C2C[C@H]3N(CC=C)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O
DDInter1263,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=O
DDInter1264,C(C1=NCCN1)C1=CC=CC2=CC=CC=C12
DDInter1265,C(C1=NCCN1)C1=CC=CC2=CC=CC=C12
DDInter1266,COC1=CC2=C(C=C1)C=C(C=C2)[C@H](C)C(O)=O
DDInter1267,CNS(=O)(=O)CCC1=CC2=C(NC=C2C2CCN(C)CC2)C=C1
DDInter1268,None
DDInter1269,CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](CC1=CC=CC=C1)C(O)=O
DDInter1270,None
DDInter1271,OC(CNCC(O)C1CCC2=C(O1)C=CC(F)=C2)C1CCC2=C(O1)C=CC(F)=C2
DDInter1272,None
DDInter1273,CCCC1=C2N(CC)C(=CC(=O)C2=CC2=C1OC(=CC2=O)C(O)=O)C(O)=O
DDInter1274,CCC1=NN(CCCN2CCN(CC2)C2=CC(Cl)=CC=C2)C(=O)N1CCOC1=CC=CC=C1
DDInter1275,COC1=NC(N)=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
DDInter1276,[H][C@@]12CCCC[C@]1([H])CN(C[C@@H](O)[C@H](CSC1=CC=CC=C1)NC(=O)C1=C(C)C(O)=CC=C1)[C@@H](C2)C(=O)NC(C)(C)C
DDInter1277,None
DDInter1278,None
DDInter1279,CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C
DDInter1280,NC(=O)CC1=CC=CC(C(=O)C2=CC=CC=C2)=C1N
DDInter1281,CCOC1=C(NC(=O)\C=C\CN(C)C)C=C2C(NC3=CC=C(OCC4=CC=CC=N4)C(Cl)=C3)=C(C=NC2=C1)C#N
DDInter1282,None
DDInter1283,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O
DDInter1284,CN(C(=O)C(C)(C)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)C1=CN=C(C=C1C1=CC=CC=C1C)N1CCN(C)CC1
DDInter1285,CC1=C2NC(=O)C3=C(N=CC=C3)N(C3CC3)C2=NC=C1
DDInter1286,OC(=O)C1=CN=CC=C1
DDInter1287,COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1
DDInter1288,OC1=C(C=C(Cl)C=C1)C(=O)NC1=C(Cl)C=C(C=C1)[N+]([O-])=O
DDInter1289,NC(=O)C1=CC=CN=C1
DDInter1290,CN1CCC[C@H]1C1=CN=CC=C1
DDInter1291,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OC
DDInter1292,CC1CS(=O)(=O)CCN1\N=C\C1=CC=C(O1)[N+]([O-])=O
DDInter1293,CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=C3)=C2)=CC(=C1)C(F)(F)F
DDInter1294,CC1(C)NC(=O)N(C1=O)C1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F
DDInter1295,COCCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC(C)C
DDInter1296,COC(=O)C1=CC=C2C(NC(=O)\C2=C(/NC2=CC=C(C=C2)N(C)C(=O)CN2CCN(C)CC2)C2=CC=CC=C2)=C1
DDInter1297,NC(=O)C1=CC=CC2=CN(N=C12)C1=CC=C(C=C1)[C@@H]1CCCNC1
DDInter1298,COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C
DDInter1299,CC(=O)OC1=CC=CC=C1C(=O)NC1=NC=C(S1)[N+]([O-])=O
DDInter1300,[O-][N+](=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C1C(=O)CCCC1=O
DDInter1301,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1
DDInter1302,[N]=O
DDInter1303,[O-][N+](=O)C1=CC=C(O1)\C=N\N1CC(=O)NC1=O
DDInter1304,[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O
DDInter1305,O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N
DDInter1306,ON=O
DDInter1307,[N-]=[N+]=O
DDInter1308,None
DDInter1309,CNC(NCCSCC1=CSC(CN(C)C)=N1)=C[N+]([O-])=O
DDInter1310,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CCC(C=C3CC[C@@]21[H])=NO
DDInter1311,NC[C@H](O)C1=CC(O)=C(O)C=C1
DDInter1312,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H]
DDInter1313,CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1
DDInter1314,[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CC\C(C=C3CC[C@@]21[H])=N/O
DDInter1315,CCC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2(O)C#C
DDInter1316,CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12
DDInter1317,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](OC2=C(C)C3=C(C=C2)C(O)=C(NC(=O)C2=CC=C(O)C(CC=C(C)C)=C2)C(=O)O3)OC1(C)C
DDInter1318,C[C@H]1O[C@H](OC2CC3O[C@@](O)(CC(O)C3C(O)=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\CC\C=C\C=C\C=C\C=C\2)[C@@H](O)[C@@H](N)[C@@H]1O
DDInter1319,[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)[C@H](CC)[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCC(O)=O
DDInter1320,None
DDInter1321,None
DDInter1322,S1SSSSSSS1
DDInter1323,[H][C@]1(NC(=O)[C@H](CCCCN)NC(=O)[C@@H](CC2=CNC3=C2C=CC=C3)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CSSC[C@H](NC1=O)C(=O)N[C@H](CO)[C@@H](C)O)NC(=O)[C@H](N)CC1=CC=CC=C1)[C@@H](C)O
DDInter1324,None
DDInter1325,CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1
DDInter1326,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2
DDInter1327,FC1=CC=C(CC2=NNC(=O)C3=CC=CC=C23)C=C1C(=O)N1CCN(CC1)C(=O)C1CC1
DDInter1328,None
DDInter1329,COC1=C(CNCC[C@]2(CCOC3(CCCC3)C2)C2=NC=CC=C2)SC=C1
DDInter1330,CCCC1=NC(=C(N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1)C(O)=O)C(C)(C)O
DDInter1331,COC1=CC=C(CC(C)(C)NC[C@H](O)C2=C3OCC(=O)NC3=CC(O)=C2)C=C1
DDInter1332,CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2
DDInter1333,CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2
DDInter1334,OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(O)C(=C1)C(O)=O
DDInter1335,[H][C@@]1(OC(=O)[C@@](O)(CCCC(C)(C)O)CC(=O)OC)C(OC)=C[C@]23CCCN2CCC2=CC4=C(OCO4)C=C2[C@]13[H]
DDInter1336,[H][C@@]12CC3=C(C=C(CNCC(C)(C)C)C(O)=C3C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2)N(C)C
DDInter1337,None
DDInter1338,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1C(=O)NC1=CC=C(C=C1)[C@@H]1CC[C@H](N1C1=CC=C(C=C1)C(C)(C)C)C1=CC=C(NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)OC)C(C)C)C=C1
DDInter1339,None
DDInter1340,COC1=CC2=C(C=C1)N=C(N2)S(=O)CC1=NC=C(C)C(OC)=C1C
DDInter1341,None
DDInter1342,CN1C2=C(C3=CC=CC=C13)C(=O)C(CN1C=CN=C1C)CC2
DDInter1343,CC1=C(C2=NOC(=N2)C2=CC(=C(O)C(O)=C2)[N+]([O-])=O)C(Cl)=[N+]([O-])C(C)=C1Cl
DDInter1344,None
DDInter1345,None
DDInter1346,CC(C)NCC(O)C1=CC(O)=CC(O)=C1
DDInter1347,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=C(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4C[C@](C)(NCC5=CC=C(C=C5)C5=CC=C(Cl)C=C5)[C@@H](O)[C@H](C)O4)C4=CC(=C3)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N[C@@H]1C3=CC(=C(O)C=C3)C3=C(O)C=C(O)C=C3[C@H](NC(=O)[C@@H](NC1=O)[C@H](O[C@H]1C[C@](C)(N)[C@@H](O)[C@H](C)O1)C1=CC(Cl)=C(O4)C=C1)C(O)=O)C(Cl)=C2
DDInter1348,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O
DDInter1349,CN(C)CCOC(C1=CC=CC=C1)C1=CC=CC=C1C
DDInter1350,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1
DDInter1351,FC1=C(C=CC(=C1)C#N)[C@H]1CCC2=CN=CN12
DDInter1352,COC1=C(NC2=NC=CC(=N2)C2=CN(C)C3=C2C=CC=C3)C=C(NC(=O)C=C)C(=C1)N(C)CCN(C)C
DDInter1353,OCCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1
DDInter1354,[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1)C(O)=O
DDInter1355,[H][N]1([H])[C@@H]2CCCC[C@H]2[N]([H])([H])[Pt]11OC(=O)C(=O)O1
DDInter1356,CC(C)NCC1CCC2=CC(CO)=C(C=C2N1)[N+]([O-])=O
DDInter1357,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)OC[C@]12C
DDInter1358,OC(=O)CCC1=NC(=C(O1)C1=CC=CC=C1)C1=CC=CC=C1
DDInter1359,OC1N=C(C2=CC=CC=C2)C2=C(NC1=O)C=CC(Cl)=C2
DDInter1360,NC(=O)N1C2=CC=CC=C2CC(=O)C2=C1C=CC=C2
DDInter1361,OC(P(O)(O)=O)P(O)(O)=O
DDInter1362,N[C@@H](CC1=CNC2=C1C=C(O)C=C2)C(O)=O
DDInter1363,C[N+](C)(C)CCO.CN1C2=C([N-]C=N2)C(=O)N(C)C1=O
DDInter1364,CCCCOC1=CC(=CC=C1N)C(=O)OCCN(CC)CC
DDInter1365,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1
DDInter1366,COC1=C2O[C@H]3C(=O)CC[C@@]4(O)[C@H]5CC(C=C1)=C2[C@@]34CCN5C
DDInter1367,O=O
DDInter1368,CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C
DDInter1369,CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C
DDInter1370,CC1=CC(=C(O)C(C)=C1CC1=NCCN1)C(C)(C)C
DDInter1371,[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)\C(C[C@]12C)=C/O
DDInter1372,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(C)[C@]([H])(C4)[C@]1(O)CCC2=O
DDInter1373,OC1=CC=CC2=C1N=CC=C2
DDInter1374,[H][C@@]12[C@@H](O)[C@@]3([H])C(C(=O)C4=C(C=CC=C4O)[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C
DDInter1375,None
DDInter1376,CC(C)OC1=C(C=C(C=C1)C1=NC(=NO1)C1=C2CC[C@H](NCCO)C2=CC=C1)C#N
