ID_A,ID_B,Level
746,158,Major
771,158,Major
865,158,Major
866,158,Major
867,158,Major
868,158,Major
158,869,Major
871,158,Major
872,158,Major
873,158,Major
1359,158,Major
1175,160,Major
160,1176,Major
1413,54,Major
72,946,Major
946,78,Major
946,194,Major
425,946,Major
453,946,Major
1413,840,Major
1413,925,Major
1413,1122,Major
1466,1413,Major
1539,1413,Major
1547,946,Major
165,458,Major
216,522,Major
170,660,Major
304,171,Major
309,171,Major
458,171,Major
1095,171,Major
1175,185,Major
185,1176,Major
996,172,Major
299,175,Major
309,175,Major
330,175,Major
497,175,Major
662,175,Major
942,175,Major
982,175,Major
309,176,Major
72,186,Major
186,168,Major
186,267,Major
308,186,Major
309,186,Major
186,333,Major
341,186,Major
386,186,Major
394,186,Major
186,585,Major
186,709,Major
719,186,Major
763,186,Major
774,186,Major
793,186,Major
186,842,Major
958,186,Major
1003,186,Major
1005,186,Major
186,1085,Major
186,1172,Major
1274,186,Major
186,1300,Major
186,1326,Major
186,1389,Major
1392,186,Major
186,1403,Major
186,1446,Major
186,1494,Major
186,1501,Major
186,1507,Major
1531,186,Major
1542,186,Major
1175,663,Major
663,1176,Major
1454,663,Major
1564,663,Major
304,188,Major
458,188,Major
188,770,Major
188,1355,Major
304,191,Major
458,191,Major
477,191,Major
982,191,Major
986,191,Major
996,191,Major
191,1095,Major
479,995,Major
193,405,Major
193,458,Major
193,570,Major
193,667,Major
982,193,Major
193,1056,Major
1090,193,Major
193,1317,Major
14,375,Major
197,309,Major
330,197,Major
982,197,Major
197,996,Major
199,309,Major
304,201,Major
309,201,Major
458,201,Major
667,201,Major
813,201,Major
1056,201,Major
1090,201,Major
1095,201,Major
205,203,Major
203,439,Major
203,471,Major
203,522,Major
203,523,Major
203,1098,Major
205,439,Major
205,471,Major
205,522,Major
205,523,Major
205,1098,Major
207,522,Major
646,217,Major
309,221,Major
222,770,Major
222,1355,Major
223,1174,Major
1175,223,Major
223,1176,Major
223,1177,Major
224,309,Major
224,497,Major
224,991,Major
224,994,Major
224,1281,Major
227,1175,Major
227,1176,Major
441,304,Major
441,458,Major
441,497,Major
441,994,Major
441,1325,Major
1068,228,Major
1081,228,Major
1352,228,Major
309,229,Major
942,229,Major
982,229,Major
982,230,Major
231,299,Major
1351,1174,Major
1351,1175,Major
1351,1176,Major
1351,1177,Major
458,234,Major
209,262,Major
212,262,Major
262,213,Major
304,267,Major
309,267,Major
458,267,Major
497,267,Major
