ID_A,ID_B,Level,label
1493,1471,Minor,2
96,392,Moderate,1
112,392,Moderate,1
392,1116,Moderate,1
392,322,Moderate,1
392,278,Moderate,1
335,392,Major,0
392,349,Moderate,1
355,392,Moderate,1
404,392,Moderate,1
446,392,Moderate,1
476,392,Moderate,1
392,512,Major,0
664,392,Moderate,1
392,717,Moderate,1
741,392,Moderate,1
742,392,Minor,2
755,392,Moderate,1
392,811,Moderate,1
883,392,Moderate,1
1058,392,Moderate,1
914,392,Moderate,1
392,1050,Moderate,1
1051,392,Moderate,1
392,1127,Moderate,1
1143,392,Moderate,1
392,1160,Moderate,1
1210,392,Moderate,1
392,1255,Moderate,1
1296,392,Moderate,1
1401,392,Moderate,1
1402,392,Moderate,1
1423,392,Moderate,1
392,1438,Moderate,1
392,29,Moderate,1
1485,392,Moderate,1
1490,392,Moderate,1
1491,392,Moderate,1
392,1506,Moderate,1
392,1548,Moderate,1
530,393,Minor,2
393,683,Moderate,1
393,774,Minor,2
393,1164,Moderate,1
393,726,Moderate,1
393,727,Moderate,1
112,398,Moderate,1
398,1116,Moderate,1
322,398,Moderate,1
349,398,Moderate,1
355,398,Moderate,1
404,398,Moderate,1
446,398,Moderate,1
476,398,Moderate,1
512,398,Moderate,1
513,398,Moderate,1
515,398,Moderate,1
516,398,Moderate,1
606,398,Moderate,1
717,398,Moderate,1
755,398,Moderate,1
811,398,Moderate,1
876,398,Moderate,1
883,398,Moderate,1
1058,398,Moderate,1
914,398,Moderate,1
398,997,Moderate,1
398,998,Moderate,1
398,1050,Moderate,1
1051,398,Moderate,1
1078,398,Moderate,1
1079,398,Moderate,1
1080,398,Moderate,1
1127,398,Moderate,1
1138,398,Moderate,1
1139,398,Moderate,1
1142,398,Moderate,1
1143,398,Major,0
1160,398,Moderate,1
1210,398,Moderate,1
901,398,Moderate,1
1296,398,Moderate,1
1401,398,Moderate,1
398,1417,Moderate,1
398,1418,Moderate,1
1423,398,Moderate,1
29,398,Moderate,1
1485,398,Moderate,1
1490,398,Moderate,1
1491,398,Moderate,1
1548,398,Moderate,1
96,399,Moderate,1
112,399,Moderate,1
1116,399,Moderate,1
322,399,Moderate,1
278,399,Moderate,1
349,399,Moderate,1
355,399,Moderate,1
404,399,Moderate,1
446,399,Moderate,1
476,399,Moderate,1
717,399,Moderate,1
755,399,Moderate,1
811,399,Moderate,1
883,399,Moderate,1
1058,399,Moderate,1
914,399,Major,0
1050,399,Moderate,1
1127,399,Moderate,1
1160,399,Moderate,1
1210,399,Major,0
901,399,Moderate,1
1296,399,Moderate,1
1401,399,Moderate,1
1402,399,Moderate,1
1423,399,Major,0
29,399,Major,0
1485,399,Moderate,1
1490,399,Moderate,1
1491,399,Moderate,1
10,402,Minor,2
72,402,Moderate,1
402,168,Moderate,1
421,402,Moderate,1
402,501,Minor,2
402,529,Minor,2
530,402,Moderate,1
402,567,Moderate,1
607,402,Moderate,1
656,402,Minor,2
657,402,Minor,2
660,402,Minor,2
402,709,Moderate,1
719,402,Moderate,1
763,402,Moderate,1
774,402,Moderate,1
402,827,Minor,2
402,837,Minor,2
402,842,Moderate,1
953,402,Moderate,1
959,402,Minor,2
1001,402,Minor,2
1003,402,Moderate,1
1005,402,Moderate,1
402,1007,Moderate,1
1156,402,Minor,2
402,1172,Moderate,1
402,1184,Minor,2
1251,402,Minor,2
1274,402,Moderate,1
1285,402,Minor,2
1300,402,Moderate,1
402,1302,Minor,2
402,1313,Minor,2
402,1328,Minor,2
1373,402,Moderate,1
402,1389,Moderate,1
1392,402,Moderate,1
1447,402,Minor,2
1449,402,Minor,2
1493,402,Minor,2
402,1494,Moderate,1
402,1501,Moderate,1
1542,402,Moderate,1
402,1545,Moderate,1
335,410,Major,0
512,410,Moderate,1
410,717,Moderate,1
755,410,Moderate,1
1058,410,Moderate,1
914,410,Moderate,1
410,1050,Moderate,1
1143,410,Moderate,1
1160,410,Moderate,1
1210,410,Moderate,1
1401,410,Moderate,1
1423,410,Moderate,1
29,410,Moderate,1
407,112,Moderate,1
407,1116,Moderate,1
407,322,Moderate,1
407,349,Moderate,1
355,407,Moderate,1
404,407,Moderate,1
407,446,Moderate,1
476,407,Moderate,1
407,811,Moderate,1
407,883,Moderate,1
407,1051,Moderate,1
407,1210,Moderate,1
407,901,Moderate,1
407,1485,Moderate,1
407,1490,Moderate,1
1491,407,Moderate,1
335,408,Major,0
512,408,Moderate,1
717,408,Moderate,1
755,408,Moderate,1
1058,408,Moderate,1
914,408,Moderate,1
408,1050,Moderate,1
1143,408,Moderate,1
1160,408,Moderate,1
1210,408,Moderate,1
1296,408,Moderate,1
1401,408,Moderate,1
1423,408,Moderate,1
29,408,Moderate,1
54,1210,Major,0
1210,129,Major,0
134,1210,Moderate,1
1210,146,Major,0
304,1210,Major,0
452,1210,Major,0
457,1210,Major,0
458,1210,Major,0
1210,469,Moderate,1
1210,478,Major,0
479,1210,Major,0
492,1210,Major,0
1210,531,Major,0
1210,585,Major,0
646,1210,Major,0
669,1210,Major,0
1210,678,Major,0
679,1210,Major,0
1210,698,Major,0
705,1210,Major,0
1210,711,Major,0
1210,733,Major,0
1210,734,Major,0
741,1210,Moderate,1
1210,764,Major,0
1210,767,Major,0
774,1210,Moderate,1
778,1210,Moderate,1
1210,792,Major,0
1210,802,Major,0
889,1210,Moderate,1
905,1210,Major,0
912,1210,Major,0
1210,942,Major,0
944,1210,Moderate,1
958,1210,Major,0
983,1210,Major,0
1210,1019,Major,0
1210,1064,Major,0
1210,1093,Major,0
1210,1102,Major,0
1210,1108,Moderate,1
1143,1210,Moderate,1
1147,1210,Moderate,1
1210,1154,Major,0
1175,1210,Major,0
1188,1210,Moderate,1
1201,1210,Major,0
1212,1210,Moderate,1
412,1210,Major,0
1229,1210,Moderate,1
1239,1210,Moderate,1
1210,1257,Major,0
1210,1300,Major,0
1210,1311,Major,0
1210,1326,Major,0
1210,1337,Major,0
1348,1210,Major,0
1210,1349,Major,0
1210,1408,Major,0
1425,1210,Major,0
1454,1210,Major,0
1457,1210,Major,0
1210,1484,Moderate,1
1210,1519,Major,0
1210,1525,Major,0
1560,1210,Major,0
1564,1210,Major,0
417,56,Minor,2
112,417,Moderate,1
417,1116,Moderate,1
417,322,Moderate,1
355,417,Moderate,1
404,417,Moderate,1
417,446,Moderate,1
476,417,Moderate,1
485,417,Minor,2
417,765,Moderate,1
417,811,Moderate,1
883,417,Moderate,1
417,914,Moderate,1
1051,417,Moderate,1
417,1073,Minor,2
417,1127,Moderate,1
417,1190,Minor,2
417,1210,Moderate,1
1421,417,Minor,2
1423,417,Moderate,1
417,29,Moderate,1
1485,417,Moderate,1
1490,417,Moderate,1
1491,417,Moderate,1
446,418,Moderate,1
914,418,Moderate,1
1051,418,Moderate,1
1190,418,Moderate,1
1210,418,Moderate,1
1423,418,Moderate,1
418,29,Moderate,1
423,717,Moderate,1
1058,423,Moderate,1
423,1050,Moderate,1
423,1160,Moderate,1
1190,423,Moderate,1
1296,423,Moderate,1
1401,423,Moderate,1
476,64,Moderate,1
476,112,Moderate,1
195,476,Moderate,1
476,1116,Moderate,1
476,322,Moderate,1
476,273,Moderate,1
476,278,Moderate,1
476,280,Moderate,1
476,284,Moderate,1
476,286,Moderate,1
476,349,Moderate,1
476,355,Moderate,1
476,387,Moderate,1
476,404,Moderate,1
476,414,Moderate,1
476,426,Moderate,1
476,442,Moderate,1
476,446,Moderate,1
452,476,Moderate,1
1515,476,Moderate,1
476,460,Moderate,1
476,469,Moderate,1
476,470,Moderate,1
476,477,Moderate,1
476,479,Moderate,1
476,482,Moderate,1
476,486,Moderate,1
476,499,Moderate,1
476,531,Moderate,1
476,532,Moderate,1
476,533,Moderate,1
476,536,Moderate,1
476,543,Moderate,1
548,476,Moderate,1
476,551,Moderate,1
476,552,Moderate,1
476,563,Moderate,1
476,568,Moderate,1
476,581,Moderate,1
476,586,Moderate,1
476,588,Moderate,1
476,601,Moderate,1
476,603,Moderate,1
476,605,Moderate,1
476,664,Moderate,1
476,676,Moderate,1
476,679,Moderate,1
476,415,Moderate,1
695,476,Moderate,1
476,700,Moderate,1
476,710,Moderate,1
476,711,Moderate,1
476,715,Moderate,1
741,476,Moderate,1
742,476,Minor,2
476,749,Major,0
476,752,Moderate,1
476,772,Moderate,1
476,773,Moderate,1
476,784,Moderate,1
476,790,Moderate,1
476,794,Moderate,1
476,805,Moderate,1
476,811,Moderate,1
476,802,Major,0
476,820,Moderate,1
476,830,Major,0
476,836,Moderate,1
476,838,Moderate,1
847,476,Moderate,1
476,853,Moderate,1
476,856,Moderate,1
476,858,Moderate,1
476,877,Moderate,1
476,883,Moderate,1
476,894,Moderate,1
476,895,Moderate,1
476,896,Moderate,1
476,898,Moderate,1
476,935,Moderate,1
476,900,Moderate,1
476,905,Moderate,1
476,909,Moderate,1
912,476,Moderate,1
476,914,Moderate,1
476,918,Moderate,1
476,921,Moderate,1
476,926,Moderate,1
476,927,Moderate,1
476,931,Major,0
476,942,Moderate,1
476,949,Moderate,1
476,955,Moderate,1
476,968,Moderate,1
476,976,Moderate,1
982,476,Moderate,1
476,986,Moderate,1
476,990,Moderate,1
476,1003,Moderate,1
476,1040,Moderate,1
1046,476,Moderate,1
476,1048,Moderate,1
476,1051,Moderate,1
476,1057,Moderate,1
476,1061,Moderate,1
476,1070,Moderate,1
476,1071,Moderate,1
476,1075,Moderate,1
476,1076,Moderate,1
476,1082,Moderate,1
476,1085,Major,0
476,1089,Moderate,1
476,1096,Moderate,1
476,1097,Moderate,1
476,1101,Moderate,1
476,1111,Moderate,1
1112,476,Moderate,1
476,1117,Moderate,1
476,1119,Moderate,1
476,1121,Moderate,1
476,1123,Moderate,1
476,1126,Major,0
476,1127,Moderate,1
476,1132,Moderate,1
476,1147,Moderate,1
476,1148,Moderate,1
476,1151,Moderate,1
476,1154,Moderate,1
476,1164,Moderate,1
476,1175,Major,0
476,1183,Moderate,1
1193,476,Moderate,1
476,1198,Moderate,1
476,1203,Major,0
476,1205,Moderate,1
476,1209,Moderate,1
476,1210,Moderate,1
476,1212,Moderate,1
476,1214,Moderate,1
476,412,Major,0
1219,476,Moderate,1
476,1227,Moderate,1
476,1228,Moderate,1
476,1238,Moderate,1
476,1244,Moderate,1
476,1249,Moderate,1
476,1250,Moderate,1
476,1255,Moderate,1
476,1272,Moderate,1
476,1276,Moderate,1
1283,476,Moderate,1
476,1287,Moderate,1
476,1289,Moderate,1
476,1303,Moderate,1
476,1306,Moderate,1
476,1307,Major,0
476,1314,Moderate,1
476,1317,Moderate,1
476,1337,Major,0
476,1343,Moderate,1
476,1354,Moderate,1
476,1360,Moderate,1
476,1374,Moderate,1
476,1375,Moderate,1
476,1383,Moderate,1
476,1384,Moderate,1
1395,476,Moderate,1
476,1408,Moderate,1
476,1419,Moderate,1
476,1423,Moderate,1
476,1424,Moderate,1
476,1425,Moderate,1
476,1427,Moderate,1
476,1428,Moderate,1
476,1438,Moderate,1
476,1443,Moderate,1
1450,476,Moderate,1
476,1452,Moderate,1
1454,476,Major,0
476,1463,Major,0
476,1464,Moderate,1
476,1473,Moderate,1
476,1478,Moderate,1
476,1479,Moderate,1
476,1482,Moderate,1
476,29,Moderate,1
1483,476,Moderate,1
476,1485,Moderate,1
476,1488,Moderate,1
476,1490,Moderate,1
476,1491,Moderate,1
1497,476,Moderate,1
476,1506,Moderate,1
476,1512,Moderate,1
1527,476,Moderate,1
476,1531,Moderate,1
476,1552,Moderate,1
1560,476,Moderate,1
476,1563,Moderate,1
476,1564,Major,0
421,1191,Moderate,1
112,426,Moderate,1
426,278,Moderate,1
426,349,Moderate,1
355,426,Moderate,1
404,426,Moderate,1
426,446,Moderate,1
426,664,Moderate,1
741,426,Moderate,1
742,426,Minor,2
883,426,Moderate,1
426,914,Moderate,1
1051,426,Moderate,1
426,1127,Moderate,1
426,1210,Moderate,1
426,1255,Moderate,1
1423,426,Moderate,1
426,1438,Moderate,1
426,29,Moderate,1
1490,426,Moderate,1
1491,426,Moderate,1
426,1506,Moderate,1
1550,427,Moderate,1
335,430,Major,0
430,512,Moderate,1
430,717,Moderate,1
430,755,Moderate,1
1058,430,Moderate,1
914,430,Moderate,1
430,1050,Moderate,1
1143,430,Major,0
430,1160,Moderate,1
430,1210,Moderate,1
430,1296,Moderate,1
1401,430,Moderate,1
1423,430,Moderate,1
430,29,Moderate,1
432,1116,Moderate,1
269,432,Moderate,1
432,322,Moderate,1
411,432,Moderate,1
432,811,Moderate,1
436,512,Moderate,1
436,606,Moderate,1
436,755,Moderate,1
436,765,Moderate,1
436,876,Moderate,1
436,1143,Moderate,1
436,1190,Moderate,1
1138,482,Moderate,1
1138,926,Moderate,1
1205,1138,Moderate,1
1138,1244,Moderate,1
438,512,Major,0
438,513,Major,0
438,515,Major,0
438,516,Major,0
438,765,Moderate,1
438,997,Major,0
438,998,Major,0
438,1078,Major,0
438,1079,Major,0
438,1080,Major,0
438,1139,Major,0
438,1142,Major,0
438,1143,Major,0
438,1417,Major,0
438,1418,Major,0
438,1548,Major,0
438,1550,Moderate,1
902,444,Moderate,1
1190,444,Moderate,1
1280,444,Moderate,1
1470,444,Moderate,1
64,446,Moderate,1
446,74,Moderate,1
112,446,Moderate,1
446,146,Moderate,1
446,147,Moderate,1
446,173,Moderate,1
195,446,Moderate,1
446,1116,Moderate,1
232,446,Moderate,1
446,322,Moderate,1
446,273,Moderate,1
446,278,Moderate,1
446,280,Moderate,1
284,446,Moderate,1
286,446,Moderate,1
313,446,Moderate,1
446,349,Moderate,1
355,446,Moderate,1
387,446,Moderate,1
446,390,Moderate,1
404,446,Moderate,1
446,414,Moderate,1
442,446,Moderate,1
452,446,Moderate,1
1515,446,Moderate,1
457,446,Moderate,1
460,446,Moderate,1
468,446,Moderate,1
446,469,Moderate,1
446,470,Moderate,1
477,446,Moderate,1
446,478,Moderate,1
479,446,Moderate,1
482,446,Moderate,1
486,446,Moderate,1
446,497,Major,0
446,499,Moderate,1
503,446,Moderate,1
508,446,Moderate,1
518,446,Moderate,1
520,446,Moderate,1
446,531,Moderate,1
446,532,Moderate,1
446,533,Moderate,1
534,446,Moderate,1
446,536,Moderate,1
543,446,Moderate,1
544,446,Moderate,1
548,446,Moderate,1
551,446,Moderate,1
552,446,Moderate,1
446,563,Moderate,1
446,567,Moderate,1
568,446,Moderate,1
573,446,Moderate,1
446,581,Moderate,1
446,586,Moderate,1
446,588,Moderate,1
601,446,Moderate,1
603,446,Moderate,1
605,446,Moderate,1
446,662,Moderate,1
664,446,Moderate,1
671,446,Moderate,1
672,446,Moderate,1
446,673,Moderate,1
674,446,Moderate,1
676,446,Moderate,1
679,446,Moderate,1
446,415,Moderate,1
446,683,Moderate,1
446,688,Moderate,1
695,446,Moderate,1
700,446,Moderate,1
705,446,Moderate,1
446,710,Moderate,1
446,711,Moderate,1
715,446,Moderate,1
741,446,Moderate,1
742,446,Minor,2
743,446,Moderate,1
446,749,Moderate,1
752,446,Moderate,1
757,446,Moderate,1
758,446,Moderate,1
446,772,Moderate,1
446,773,Moderate,1
778,446,Moderate,1
784,446,Moderate,1
446,790,Moderate,1
446,794,Moderate,1
446,804,Moderate,1
446,805,Moderate,1
446,811,Moderate,1
446,802,Major,0
820,446,Moderate,1
830,446,Moderate,1
835,446,Moderate,1
446,836,Moderate,1
446,838,Moderate,1
847,446,Moderate,1
850,446,Moderate,1
853,446,Moderate,1
446,856,Moderate,1
446,858,Moderate,1
877,446,Moderate,1
883,446,Moderate,1
894,446,Moderate,1
446,895,Moderate,1
896,446,Moderate,1
898,446,Moderate,1
935,446,Moderate,1
900,446,Moderate,1
905,446,Moderate,1
909,446,Moderate,1
912,446,Moderate,1
914,446,Moderate,1
918,446,Moderate,1
446,921,Moderate,1
446,926,Moderate,1
446,927,Moderate,1
446,942,Moderate,1
945,446,Moderate,1
949,446,Moderate,1
955,446,Moderate,1
965,446,Moderate,1
446,967,Moderate,1
968,446,Moderate,1
975,446,Moderate,1
446,976,Moderate,1
982,446,Moderate,1
986,446,Moderate,1
446,988,Moderate,1
990,446,Moderate,1
446,1002,Moderate,1
446,1003,Moderate,1
446,1019,Moderate,1
1021,446,Moderate,1
1029,446,Moderate,1
1030,446,Moderate,1
1040,446,Moderate,1
1046,446,Moderate,1
446,1048,Moderate,1
1051,446,Moderate,1
446,1057,Moderate,1
446,1061,Moderate,1
1070,446,Moderate,1
1071,446,Moderate,1
1075,446,Moderate,1
1076,446,Moderate,1
446,1082,Moderate,1
446,1085,Moderate,1
446,1089,Moderate,1
446,1093,Moderate,1
446,1096,Moderate,1
1097,446,Moderate,1
1101,446,Moderate,1
446,1108,Moderate,1
1111,446,Moderate,1
1112,446,Moderate,1
446,1117,Moderate,1
446,1119,Moderate,1
1120,446,Moderate,1
1121,446,Moderate,1
446,1123,Moderate,1
1126,446,Moderate,1
446,1127,Moderate,1
446,1128,Moderate,1
1130,446,Moderate,1
1132,446,Moderate,1
1134,446,Moderate,1
1145,446,Moderate,1
1147,446,Moderate,1
1148,446,Moderate,1
446,1151,Moderate,1
446,1154,Moderate,1
1155,446,Moderate,1
446,1164,Moderate,1
1175,446,Major,0
1183,446,Moderate,1
1188,446,Moderate,1
1193,446,Moderate,1
1198,446,Moderate,1
1201,446,Moderate,1
446,1203,Moderate,1
1205,446,Moderate,1
1209,446,Moderate,1
1210,446,Moderate,1
1212,446,Moderate,1
1214,446,Moderate,1
412,446,Major,0
1216,446,Moderate,1
1219,446,Moderate,1
446,1220,Moderate,1
446,1227,Moderate,1
446,1228,Moderate,1
1229,446,Moderate,1
1231,446,Moderate,1
1238,446,Moderate,1
1239,446,Moderate,1
1242,446,Moderate,1
446,1244,Moderate,1
1249,446,Moderate,1
446,1250,Moderate,1
1252,446,Moderate,1
446,1255,Moderate,1
1272,446,Moderate,1
1276,446,Moderate,1
446,1281,Moderate,1
1283,446,Moderate,1
446,1287,Moderate,1
446,1289,Moderate,1
1303,446,Moderate,1
1306,446,Moderate,1
446,1314,Moderate,1
446,1317,Moderate,1
446,1319,Moderate,1
446,726,Moderate,1
446,727,Moderate,1
446,1337,Major,0
446,1343,Moderate,1
1348,446,Moderate,1
446,1354,Moderate,1
1360,446,Moderate,1
446,1374,Moderate,1
1375,446,Moderate,1
1381,446,Major,0
1382,446,Moderate,1
446,1383,Moderate,1
446,1384,Moderate,1
1393,446,Moderate,1
1395,446,Moderate,1
446,1399,Moderate,1
446,1408,Moderate,1
1419,446,Moderate,1
1423,446,Moderate,1
1424,446,Moderate,1
1425,446,Major,0
446,1427,Moderate,1
1428,446,Moderate,1
1434,446,Moderate,1
446,1438,Moderate,1
1443,446,Moderate,1
1450,446,Moderate,1
1452,446,Moderate,1
1454,446,Major,0
1456,446,Moderate,1
1461,446,Moderate,1
1463,446,Moderate,1
1464,446,Moderate,1
1472,446,Moderate,1
1473,446,Moderate,1
1478,446,Moderate,1
1479,446,Moderate,1
1482,446,Moderate,1
446,29,Moderate,1
1483,446,Moderate,1
446,1484,Moderate,1
1485,446,Moderate,1
1488,446,Moderate,1
1490,446,Moderate,1
1491,446,Moderate,1
1497,446,Moderate,1
446,1506,Moderate,1
446,1512,Moderate,1
446,1525,Moderate,1
1527,446,Moderate,1
446,1531,Moderate,1
1552,446,Moderate,1
1560,446,Moderate,1
1563,446,Moderate,1
1564,446,Major,0
448,1116,Moderate,1
227,448,Moderate,1
269,448,Moderate,1
448,322,Moderate,1
404,448,Moderate,1
411,448,Moderate,1
476,448,Moderate,1
448,811,Moderate,1
449,717,Moderate,1
449,755,Moderate,1
449,1058,Moderate,1
449,1050,Moderate,1
449,1160,Moderate,1
449,1296,Moderate,1
449,1401,Moderate,1
607,450,Moderate,1
902,451,Moderate,1
1190,451,Moderate,1
1280,451,Moderate,1
1470,451,Moderate,1
912,96,Major,0
912,112,Moderate,1
912,1116,Moderate,1
912,322,Moderate,1
912,278,Moderate,1
912,349,Moderate,1
912,355,Moderate,1
912,404,Moderate,1
912,717,Moderate,1
912,755,Major,0
912,811,Moderate,1
912,883,Moderate,1
912,1058,Major,0
912,914,Moderate,1
912,1050,Moderate,1
912,1051,Moderate,1
912,1127,Moderate,1
912,1160,Moderate,1
912,1296,Moderate,1
912,1401,Major,0
912,1402,Major,0
912,1423,Moderate,1
912,29,Major,0
912,1485,Moderate,1
912,1490,Moderate,1
912,1491,Moderate,1
452,96,Major,0
452,112,Moderate,1
452,278,Moderate,1
452,349,Moderate,1
452,355,Moderate,1
452,404,Moderate,1
452,664,Moderate,1
452,717,Moderate,1
452,741,Moderate,1
452,742,Minor,2
452,755,Major,0
452,765,Moderate,1
452,883,Moderate,1
452,1058,Major,0
452,914,Moderate,1
452,1050,Moderate,1
452,1127,Moderate,1
452,1160,Moderate,1
452,1255,Moderate,1
452,1296,Moderate,1
452,1401,Major,0
452,1402,Major,0
1421,452,Moderate,1
452,1423,Moderate,1
452,1438,Moderate,1
452,29,Major,0
452,1490,Moderate,1
452,1491,Moderate,1
452,1506,Moderate,1
453,56,Moderate,1
453,335,Moderate,1
1051,453,Moderate,1
453,1073,Moderate,1
1421,453,Moderate,1
1550,453,Moderate,1
1515,112,Moderate,1
1515,1116,Moderate,1
1515,322,Moderate,1
1515,278,Moderate,1
1515,349,Moderate,1
1515,355,Moderate,1
1515,404,Moderate,1
1515,811,Moderate,1
1515,883,Moderate,1
1515,914,Moderate,1
1515,979,Moderate,1
1515,1051,Moderate,1
1515,1127,Moderate,1
1515,1210,Moderate,1
1515,1423,Moderate,1
1515,29,Moderate,1
1515,1485,Moderate,1
1515,1490,Moderate,1
1515,1491,Moderate,1
455,765,Moderate,1
902,455,Moderate,1
1190,455,Minor,2
455,1280,Moderate,1
1550,455,Moderate,1
457,96,Major,0
457,717,Moderate,1
457,755,Major,0
457,765,Moderate,1
457,1058,Major,0
457,1050,Moderate,1
457,1160,Moderate,1
457,1190,Minor,2
457,1296,Moderate,1
457,1401,Major,0
457,1402,Major,0
457,29,Major,0
457,1550,Moderate,1
96,458,Major,0
458,717,Moderate,1
458,755,Major,0
458,1058,Major,0
458,1050,Moderate,1
458,1160,Moderate,1
458,1296,Moderate,1
458,1401,Major,0
1402,458,Major,0
458,29,Major,0
1138,663,Moderate,1
1138,895,Moderate,1
96,460,Moderate,1
112,460,Moderate,1
460,278,Moderate,1
460,349,Moderate,1
355,460,Moderate,1
404,460,Moderate,1
606,460,Minor,2
460,765,Minor,2
883,460,Moderate,1
460,914,Moderate,1
460,1050,Moderate,1
460,1127,Moderate,1
460,1210,Moderate,1
460,901,Moderate,1
460,1401,Moderate,1
1402,460,Moderate,1
1423,460,Moderate,1
460,29,Moderate,1
1490,460,Moderate,1
1491,460,Moderate,1
1550,460,Minor,2
335,461,Major,0
467,461,Moderate,1
461,717,Moderate,1
461,755,Moderate,1
1058,461,Moderate,1
914,461,Moderate,1
461,1050,Moderate,1
1143,461,Moderate,1
461,1160,Moderate,1
461,1210,Moderate,1
1296,461,Moderate,1
1401,461,Moderate,1
1423,461,Moderate,1
461,29,Moderate,1
765,462,Minor,2
1550,462,Minor,2
1435,1490,Moderate,1
467,335,Major,0
467,454,Moderate,1
467,512,Moderate,1
467,532,Major,0
467,603,Moderate,1
467,717,Moderate,1
467,724,Moderate,1
467,725,Major,0
467,733,Major,0
467,734,Major,0
467,749,Major,0
750,467,Moderate,1
467,755,Moderate,1
467,821,Moderate,1
829,467,Moderate,1
467,830,Major,0
467,897,Moderate,1
467,1058,Moderate,1
467,908,Moderate,1
467,922,Moderate,1
956,467,Moderate,1
1035,467,Moderate,1
467,1050,Moderate,1
467,1085,Major,0
467,1126,Major,0
1143,467,Moderate,1
467,1160,Moderate,1
467,1203,Major,0
467,1244,Moderate,1
467,1273,Moderate,1
467,1292,Moderate,1
467,1296,Moderate,1
467,1307,Major,0
467,1401,Moderate,1
467,1463,Major,0
468,914,Moderate,1
468,1051,Moderate,1
468,1115,Moderate,1
468,1190,Moderate,1
468,1210,Moderate,1
468,901,Moderate,1
1423,468,Moderate,1
468,29,Moderate,1
96,469,Moderate,1
112,469,Moderate,1
469,1116,Moderate,1
469,322,Moderate,1
469,278,Moderate,1
335,469,Major,0
469,349,Moderate,1
355,469,Moderate,1
404,469,Moderate,1
469,512,Major,0
664,469,Moderate,1
469,717,Moderate,1
741,469,Moderate,1
742,469,Minor,2
755,469,Moderate,1
469,811,Moderate,1
883,469,Moderate,1
1058,469,Moderate,1
914,469,Moderate,1
469,1050,Moderate,1
1051,469,Moderate,1
469,1127,Moderate,1
1143,469,Moderate,1
469,1160,Moderate,1
469,1255,Moderate,1
1296,469,Moderate,1
1401,469,Moderate,1
1402,469,Moderate,1
1423,469,Moderate,1
469,1438,Moderate,1
469,29,Moderate,1
1485,469,Moderate,1
1490,469,Moderate,1
1491,469,Moderate,1
469,1506,Moderate,1
469,1548,Moderate,1
112,470,Moderate,1
470,1116,Moderate,1
470,322,Moderate,1
470,278,Moderate,1
470,349,Moderate,1
355,470,Moderate,1
404,470,Moderate,1
664,470,Moderate,1
470,717,Moderate,1
741,470,Moderate,1
742,470,Minor,2
755,470,Moderate,1
470,811,Moderate,1
883,470,Moderate,1
1058,470,Moderate,1
914,470,Moderate,1
470,1050,Moderate,1
1051,470,Moderate,1
470,1127,Moderate,1
1143,470,Moderate,1
470,1160,Moderate,1
1210,470,Moderate,1
470,901,Moderate,1
470,1255,Moderate,1
