ID_A,ID_B,Level
1346,1425,Major
1346,1457,Major
1346,1519,Major
1346,1525,Major
1346,1526,Major
1560,1346,Major
2,1348,Major
1348,473,Major
1348,510,Major
1348,511,Major
517,1348,Major
1348,526,Major
1348,585,Major
1348,608,Major
1348,653,Major
1348,654,Major
666,1348,Major
1348,684,Major
1348,708,Major
1348,1372,Major
1348,1376,Major
1348,1457,Major
1348,1519,Major
1348,1525,Major
1354,510,Major
511,1354,Major
560,1354,Major
1354,1526,Major
1356,585,Major
1356,730,Major
1356,731,Major
1356,739,Major
1356,740,Major
1356,992,Major
1356,1403,Major
1356,1419,Major
1356,1426,Major
1356,1446,Major
1356,1507,Major
1367,54,Major
1367,1376,Major
1367,1403,Major
1370,560,Major
1370,703,Major
1370,1376,Major
1370,1397,Major
1370,1403,Major
1372,129,Major
146,1372,Major
304,1372,Major
1372,511,Major
531,1372,Major
1372,585,Major
1372,624,Major
646,1372,Major
669,1372,Major
678,1372,Major
679,1372,Major
1372,698,Major
705,1372,Major
1372,711,Major
802,1372,Major
1372,840,Major
905,1372,Major
1095,1372,Major
1231,1372,Major
1349,1372,Major
1372,1403,Major
1425,1372,Major
1457,1372,Major
1372,1519,Major
1372,1525,Major
1372,1553,Major
1560,1372,Major
511,1374,Major
1374,567,Major
1374,709,Major
713,1374,Major
1374,1526,Major
49,1376,Major
68,1376,Major
70,1376,Major
72,1376,Major
1376,129,Major
1376,146,Major
1376,168,Major
1376,181,Major
304,1376,Major
330,1376,Major
434,1376,Major
1376,511,Major
1376,531,Major
535,1376,Major
1376,554,Major
555,1376,Major
574,1376,Major
1376,585,Major
590,1376,Major
606,1376,Major
1376,618,Major
620,1376,Major
1376,624,Major
1376,643,Major
1376,646,Major
651,1376,Major
669,1376,Major
1376,678,Major
679,1376,Major
1376,698,Major
705,1376,Major
1376,709,Major
1376,711,Major
719,1376,Major
723,1376,Major
1376,730,Major
1376,731,Major
1376,739,Major
1376,740,Major
1376,774,Major
1376,802,Major
1376,842,Major
1376,884,Major
1376,905,Major
1376,925,Major
1376,1009,Major
1376,1095,Major
1136,1376,Major
1168,1376,Major
1376,1231,Major
1376,1247,Major
1279,1376,Major
