ID_A,ID_B,Level
1220,360,Minor
362,813,Minor
1317,365,Minor
45,367,Minor
396,367,Minor
397,367,Minor
402,367,Minor
403,367,Minor
433,367,Minor
598,367,Minor
604,367,Minor
367,677,Minor
1505,367,Minor
888,367,Minor
937,367,Minor
1189,367,Minor
367,1246,Minor
1259,367,Minor
1325,367,Minor
1346,367,Minor
1471,367,Minor
910,677,Minor
396,1302,Minor
397,1302,Minor
403,1302,Minor
604,1302,Minor
1302,677,Minor
1505,1302,Minor
974,1302,Minor
1471,1302,Minor
369,1190,Minor
369,1192,Minor
1493,369,Minor
953,372,Minor
1317,373,Minor
946,375,Minor
375,994,Minor
376,946,Minor
1069,826,Minor
1033,1069,Minor
1241,1069,Minor
382,1556,Minor
1558,382,Minor
1559,382,Minor
946,383,Minor
477,386,Minor
386,1220,Minor
386,1317,Minor
10,1471,Minor
1471,501,Minor
1471,529,Minor
656,1471,Minor
1471,657,Minor
1471,660,Minor
1471,827,Minor
1471,837,Minor
910,1471,Minor
959,1471,Minor
1471,1001,Minor
1471,1156,Minor
1471,1184,Minor
1471,1251,Minor
1285,1471,Minor
1471,1313,Minor
1471,1328,Minor
1471,1447,Minor
1471,1449,Minor
1493,1471,Minor
946,392,Minor
10,396,Minor
396,501,Minor
396,529,Minor
656,396,Minor
657,396,Minor
660,396,Minor
396,827,Minor
396,837,Minor
959,396,Minor
1001,396,Minor
1156,396,Minor
396,1184,Minor
1251,396,Minor
1285,396,Minor
396,1313,Minor
396,1328,Minor
1447,396,Minor
1449,396,Minor
1493,396,Minor
10,397,Minor
397,501,Minor
397,529,Minor
656,397,Minor
397,657,Minor
397,660,Minor
397,827,Minor
397,837,Minor
959,397,Minor
397,1001,Minor
397,1184,Minor
397,1251,Minor
1285,397,Minor
397,1313,Minor
397,1328,Minor
397,1447,Minor
397,1449,Minor
1493,397,Minor
946,399,Minor
10,402,Minor
402,501,Minor
402,529,Minor
656,402,Minor
657,402,Minor
660,402,Minor
402,827,Minor
402,837,Minor
959,402,Minor
1001,402,Minor
1156,402,Minor
402,1184,Minor
1251,402,Minor
1285,402,Minor
402,1302,Minor
402,1313,Minor
402,1328,Minor
1447,402,Minor
1449,402,Minor
1493,402,Minor
482,406,Minor
406,826,Minor
885,406,Minor
406,1171,Minor
406,1185,Minor
406,1237,Minor
1297,406,Minor
1294,406,Minor
406,1345,Minor
1519,406,Minor
406,1538,Minor
417,40,Minor
417,208,Minor
417,865,Minor
417,866,Minor
417,871,Minor
